proofed,bandnumb,bandseen,location,status,nuegg,nuch,bandgap,subcolony,flagged,chick1size,chick2size,chick1age,chick2age,sex,sexhow,nestpos,date,initials,notes,lat,lon,datum,orig_col,colony
1,71511,"Y","M","W",0,0,0,"39"," ","","",0,0,"U","",0,10/27/2017,"SW","",0.000000,0.000000,"","","CROZ"
1,31884,"Y","M","P/WBN",0,0,2,"5"," ","","",0,0,"U","",2,10/28/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51213,"Y","M","FBN",0,0,1,"5"," ","","",0,0,"U","",1,10/28/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70814,"Y","M","FBN",0,0,2,"5"," ","","",0,0,"U","",1,10/28/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31884,"Y","M","P/WBN",0,0,2,"5"," ","","",0,0,"M","BS",2,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31977,"Y","M","SLP",0,0,2,"3"," ","","",0,0,"U","",0,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,43655,"Y","M","P/WBN",0,0,0,"3"," ","","",0,0,"F","BS",1,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46678,"Y","M","P/FBN",0,0,0,"4"," ","","",0,0,"U","",1,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,47515,"Y","M","PBN",0,0,0,"3"," ","","",0,0,"U","",1,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49012,"Y","M","P/FBN",0,0,1,"3"," ","","",0,0,"U","",2,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50416,"Y","M","P/FBN",0,0,1,"7"," ","","",0,0,"F","MEV",3,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51121,"Y","M","STD",0,0,0,"4"," ","","",0,0,"U","",0,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51213,"Y","M","P/FBN",0,0,1,"5"," ","","",0,0,"U","",1,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62117,"Y","M","SC",0,0,1,"4"," ","","",0,0,"U","",2,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70235,"Y","M","W",0,0,0,"WB2"," ","","",0,0,"F","TM",0,10/29/2017,"AS","GATHERING PEBBLES",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70544,"Y","M","P/SC",0,0,0,"4"," ","","",0,0,"U","",1,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70908,"Y","M","SLP",0,0,0,"3"," ","","",0,0,"U","",0,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71091,"Y","M","PBN",0,0,1,"WB2"," ","","",0,0,"U","",1,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71814,"Y","M","PBN",0,0,2,"5"," ","","",0,0,"U","",1,10/29/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,31948,"Y","M","STD",0,0,0,"14A"," ","","",0,0,"U","",0,10/29/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,31977,"Y","M","SLP",0,0,2,"3"," ","","",0,0,"U","",0,10/29/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,46678,"Y","M","P/FBN",0,0,0,"4"," ","","",0,0,"F","BS",1,10/29/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,46777,"Y","M","P/PBN",0,0,0,"16-22"," ","","",0,0,"M","BS",3,10/29/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,48391,"Y","M","P/FBN",0,0,0,"20"," ","","",0,0,"F","TM",2,10/29/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,48431,"Y","M","P/FBN",0,0,9,"7"," ","","",0,0,"M","MWTM",2,10/29/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,48504,"Y","M","FBN",0,0,1,"20"," ","","",0,0,"U","",2,10/29/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,50945,"Y","M","PBN",0,0,0,"9-10"," ","","",0,0,"U","",1,10/29/2017,"GB","SLEEPY",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,62117,"Y","M","P/PBN",0,0,2,"4"," ","","",0,0,"M","BS",3,10/29/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,70544,"Y","M","P/FBN",0,0,2,"4"," ","","",0,0,"F","BS",1,10/29/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,70545,"Y","M","P/WBN",0,0,9,"18"," ","","",0,0,"M","BS",1,10/29/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46478,"Y","M","P/PBN",0,0,2,"2"," ","","",0,0,"M","BS",3,10/29/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48431,"Y","M","P/FBN",0,0,0,"7"," ","","",0,0,"M","",0,10/29/2017,"MLE","GDR BIRD. CAPTURED AND REDEPLOYED NEW TAG, LOOKING GOOD.",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50914,"Y","M","P/PBN",0,0,2,"1"," ","","",0,0,"M","COP",2,10/29/2017,"MLE","NEIGHBOR STEALING ROCKS POST COP, PAIR DIDN'T CARE",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62220,"Y","M","KC/PBN",0,0,2,"1"," ","","",0,0,"U","",3,10/29/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70816,"Y","M","P/WBN",0,0,9,"2"," ","","",0,0,"M","BS",1,10/29/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71380,"Y","M","SC",0,0,1,"2"," ","","",0,0,"M","",1,10/29/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71855,"Y","M","SC",0,0,0,"1"," ","","",0,0,"M","",4,10/29/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46555,"Y","M","P/PBN",0,0,1,"4A"," ","","",0,0,"U","",2,10/29/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50976,"Y","M","P/PBN",0,0,0,"40"," ","","",0,0,"U","",4,10/29/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51598,"Y","M","P/PBN",0,0,2,"4A"," ","","",0,0,"U","",3,10/29/2017,"SW","",0.000000,0.000000,"","","CROZ"
1,70260,"Y","M","PBN",0,0,0,"39"," ","","",0,0,"U","",1,10/29/2017,"SW","NEXT TO GDR NEST",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70269,"Y","M","P/PBN",0,0,0,"39"," ","","",0,0,"U","",5,10/29/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71636,"Y","M","WBN",0,0,3,"39"," ","","",0,0,"U","",1,10/29/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,48643,"Y","B","P/FBN",0,0,1,""," ","","",0,0,"M","BS",1,10/30/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,49990,"Y","B","P/PBN",0,0,0,""," ","","",0,0,"F","BS",1,10/30/2017,"GB","GDR BIRD - RETRIEVED A FEW HOURS LATER",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,69064,"Y","M","P/FBN",0,0,1,"21"," ","","",0,0,"F","TM",1,10/30/2017,"GB","",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,48504,"Y","M","FBN",0,0,1,"20"," ","","",0,0,"M","EV",1,10/30/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31884,"Y","M","P/WBN",0,0,1,"5"," ","","",0,0,"M","BS",2,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31948,"Y","M","P/FBN",0,0,1,"8"," ","","",0,0,"F","HS",2,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,47764,"Y","M","SC",0,0,2,"34/35"," ","","",0,0,"U","",6,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48326,"Y","M","SC",0,0,0,"6A"," ","","",0,0,"U","",4,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48431,"Y","M","P/FBN",0,0,0,"7"," ","","",0,0,"U","",3,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49528,"Y","M","P/FBN",0,0,0,"5A"," ","","",0,0,"U","",3,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50030,"Y","M","P/FBN",0,0,2,"8"," ","","",0,0,"U","",3,10/31/2017,"AS","FEMALE?",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50416,"Y","M","P/WBN",0,0,1,"7"," ","","",0,0,"U","",2,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51213,"Y","M","P/FBN",0,0,0,"5"," ","","",0,0,"U","",2,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51242,"Y","M","SC",0,0,0,"5"," ","","",0,0,"U","",1,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69936,"Y","M","P/PBN",0,0,1,"34/35"," ","","",0,0,"F","HS",3,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70814,"Y","M","FBN",0,0,2,"5"," ","","",0,0,"U","",1,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70862,"Y","M","SC",0,0,1,"4A"," ","","",0,0,"M","EV",1,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70908,"Y","M","P/PBN",0,0,0,"3"," ","","",0,0,"U","",0,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71493,"Y","M","SC",0,0,1,"7"," ","","",0,0,"M","EV",1,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71801,"Y","M","PBN",0,0,0,"8"," ","","",0,0,"U","",5,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71841,"Y","M","SC",0,0,1,"34/35"," ","","",0,0,"U","",5,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72069,"Y","M","P/FBN",0,0,0,"3"," ","","",0,0,"U","",3,10/31/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,32231,"Y","M","P/PBN",0,0,2,"17"," ","","",0,0,"M","MWTM",3,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,46133,"Y","M","P/SC",0,0,1,"16-22"," ","","",0,0,"U","",2,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,46777,"Y","M","P/FBN",0,0,0,"16-22"," ","","",0,0,"M","BS",2,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,48391,"Y","M","P/FBN",0,0,0,"20"," ","","",0,0,"F","",2,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,48504,"Y","M","P/FBN",0,0,1,"20"," ","","",0,0,"U","",2,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,49990,"Y","B","P/FBN",0,0,0,""," ","","",0,0,"F","",2,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,50395,"Y","M","P/FBN",0,0,2,"23"," ","","",0,0,"U","",3,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,51491,"Y","M","P/WBN",0,0,2,"23"," ","","",0,0,"F","",1,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,62348,"Y","M","PBN",0,0,0,"9-10"," ","","",0,0,"U","",1,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,69555,"Y","M","P/FBN",0,0,2,"17"," ","","",0,0,"F","BS",1,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,70545,"Y","M","P/WBN",0,0,1,"18"," ","","",0,0,"U","",1,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,70914,"Y","M","P/PBN",0,0,0,"9-10"," ","","",0,0,"F","BS",0,10/31/2017,"GB","GDR BIRD; CAUGHT BY HAND; VERY BROWN BACK FEATHERS, BUT CALM",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,71220,"Y","M","PBN",0,0,2,"5A"," ","","",0,0,"U","",1,10/31/2017,"GB","SOME BLOOD ON BREAST - HAS BEEN FIGHTING",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,71362,"Y","M","P/SC",0,0,0,"18"," ","","",0,0,"F","TM",0,10/31/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,45903,"Y","L","P/FBN",0,0,1,""," ","","",0,0,"M","BS",3,10/31/2017,"MLE","AT LYT",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46478,"Y","M","P/FBN",0,0,2,"2"," ","","",0,0,"U","",2,10/31/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46599,"Y","M","SC",0,0,0,"2"," ","","",0,0,"U","",2,10/31/2017,"MLE","NEAR LYT",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69828,"Y","M","P/PBN",0,0,0,"2"," ","","",0,0,"M","",5,10/31/2017,"MLE","GOT A MATE",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71145,"Y","L","SC",0,0,2,"LCITY"," ","","",0,0,"U","",1,10/31/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71411,"Y","M","SC",0,0,1,"1"," ","","",0,0,"M","EV",4,10/31/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71949,"Y","L","FBN",0,0,1,""," ","","",0,0,"M","",1,10/31/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71953,"Y","M","P/PBN",0,0,1,"37"," ","","",0,0,"F","",1,10/31/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72062,"Y","M","STD",0,0,1,"2"," ","","",0,0,"U","",0,10/31/2017,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72158,"Y","M","PBN",0,0,1,"1"," ","","",0,0,"M","BS",3,10/31/2017,"MLE","NOT AT LYT",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46311,"Y","M","P/SC",0,0,1,"3","N","","",0,0,"U","",1,10/31/2017,"SW","GDR Bird! Seen at nest then gone 20 min later",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46907,"Y","M","P/FBN",0,0,0,"39","N","","",0,0,"U","",4,10/31/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,47515,"Y","M","P/FBN",0,0,1,"3","N","","",0,0,"M","MTM",1,10/31/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49012,"Y","M","P/WBN",0,0,1,"3","Y","","",0,0,"U","",2,10/31/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70260,"Y","M","PBN",0,0,1,"39","N","","",0,0,"U","",1,10/31/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70269,"Y","M","P/FBN",0,0,0,"3","Y","","",0,0,"F","BS",5,10/31/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70770,"Y","M","PBN",0,0,2,"3","N","","",0,0,"U","",1,10/31/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70862,"Y","M","STD",0,0,1,"4a","N","","",0,0,"M","EV",1,10/31/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70908,"Y","M","P/PBN",0,0,1,"3","Y","","",0,0,"U","",6,10/31/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71783,"Y","M","P/FBN",0,0,1,"39","N","","",0,0,"U","",1,10/31/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71808,"Y","M","P/PBN",0,0,1,"40","N","","",0,0,"F","TM",5,10/31/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71816,"Y","M","SC",0,0,0,"39","N","","",0,0,"U","",1,10/31/2017,"SW","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50229,"Y","M","P/PBN",0,0,0,"5"," ","","",0,0,"F","COP",2,11/01/2017,"AS","REDEPLOY GDR",0.000000,0.000000,"","","CROZ"
1,51213,"Y","M","P/PBN",0,0,1,"5"," ","","",0,0,"M","COP",2,11/01/2017,"AS","",0.000000,0.000000,"","","CROZ"
1,71801,"Y","M","PBN",0,0,9,"8"," ","","",0,0,"U","",0,11/01/2017,"AS","",0.000000,0.000000,"","","CROZ"
0,46311,"Y","M","P/PBN",0,0,0,"3","Y","","",0,0,"F","",1,11/01/2017,"GB","RETRIEVED AND ATTACHED GDR'S",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,50229,"Y","M","P/FBN",0,0,0,"5"," ","","",0,0,"F","TM",2,11/01/2017,"GB","GDR BIRD",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,69555,"Y","M","P/FBN",0,0,1,"17"," ","","",0,0,"F","BS",1,11/01/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,71556,"Y","M","P/FBN",0,0,0,"17"," ","","",0,0,"F","BS",3,11/01/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46678,"Y","M","P/PBN",0,0,9,"4"," ","","",0,0," ","",1,11/01/2017,"SW","",0.000000,0.000000,"","","CROZ"
1,49018,"Y","M","P/FBN",0,0,2,"3"," ","","",0,0," ","",3,11/01/2017,"SW","",0.000000,0.000000,"","","CROZ"
1,31884,"Y","M","P/WBN",0,0,1,"5"," ","","",0,0,"M","BS",3,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31948,"Y","M","P/FBN",0,0,1,"8"," ","","",0,0,"F","HS",3,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,43655,"Y","M","P/PBN",0,0,0,"3"," ","","",0,0,"U","",1,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,44352,"Y","M","P/FBN",0,0,0,"5A"," ","","",0,0,"U","",3,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,44739,"Y","M","P/WBN",0,0,0,"12"," ","","",0,0,"F","BS",1,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46311,"Y","M","P/PBN",0,0,0,"4A"," ","","",0,0,"F","",1,11/02/2017,"AS","MOVED OVER FROM 3. GDR SLIPPED DOWN TO LOWER PART OF LEG. DOESN'T LOOK LIKE IT'S BOTHERING HER BUT WILL KEEP MONITORING TO LOOK FOR ISSUES",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46641,"Y","M","P/FBN",0,0,0,"34-35"," ","","",0,0,"M","HS",1,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48255,"Y","M","PBN",0,0,1,"8"," ","","",0,0,"U","",4,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48326,"Y","M","P/PBN",0,0,0,"6A"," ","","",0,0,"U","",4,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48431,"Y","M","P/FBN",0,0,0,"7"," ","","",0,0,"U","",3,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49528,"Y","M","P/FBN",0,0,0,"5A"," ","","",0,0,"U","",4,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50030,"Y","M","P/FBN",0,0,2,"8"," ","","",0,0,"F","HS",2,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50229,"Y","M","P/FBN",0,0,0,"8"," ","","",0,0,"U","",1,11/02/2017,"AS","MOVED BACK TO 8 AFTER COPULATING WITH A MALE IN 5!",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50416,"Y","M","P/WBN",0,0,1,"7"," ","","",0,0,"F","HS",3,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50761,"Y","M","P/PBN",0,0,0,"8"," ","","",0,0,"F","BS",3,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50931,"Y","M","PBN",0,0,1,"3"," ","","",0,0,"U","",5,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51055,"Y","M","P/WBN",0,0,0,"8"," ","","",0,0,"F","SIZE",2,11/02/2017,"AS","RECOVERED AND REDEPLOYED GDR. LOOKED GOOD. WENT RIGHT BACK TO NEST",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51213,"Y","M","P/WBN",0,0,1,"5"," ","","",0,0,"U","",2,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69287,"Y","M","P/FBN",0,0,2,"6A"," ","","",0,0,"M","MTM",1,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70235,"Y","M","P/PBN",0,0,0,"WB2"," ","","",0,0,"F","BS",2,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71091,"Y","M","P/PBN",0,0,0,"WB2"," ","","",0,0,"F","BS",1,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71462,"Y","M","W",0,0,0,"3A"," ","","",0,0,"U","",0,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71485,"Y","M","SLP",0,0,0,"5A"," ","","",0,0,"U","",0,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71493,"Y","M","PBN",0,0,1,"7"," ","","",0,0,"U","",2,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71801,"Y","M","PBN",0,0,0,"8"," ","","",0,0,"U","",5,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71910,"Y","M","PBN",0,0,2,"3"," ","","",0,0,"U","",4,11/02/2017,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,32231,"Y","M","P/PBN",0,0,2,"17"," ","","",0,0,"F","BS",2,11/02/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,46133,"Y","M","P/FBN",0,0,1,"16-22"," ","","",0,0,"F","TM",2,11/02/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,46311,"Y","M","W",0,0,9,"4A"," ","","",0,0,"F","",0,11/02/2017,"GB","LOOKING GOOD, BUT WANDERING AROUND; TAG MIGHT BE TOO LOOSE? NOT AFFECTING MOBILITY, BUT WILL MONITOR",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,48504,"Y","M","P/FBN",0,0,1,"20"," ","","",0,0,"M","BS",2,11/02/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,48643,"Y","B","P/FBN",0,0,9,""," ","","",0,0,"U","",2,11/02/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,48840,"Y","B","KC/FBN",0,0,0,""," ","","",0,0,"M","",3,11/02/2017,"GB","GDR BIRD - LOOKS GOOD",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,49990,"Y","B","P/FBN",0,0,9,""," ","","",0,0,"F","",0,11/02/2017,"GB","GDR BIRD - LOOKS GOOD - BUT MOVED AGAIN (STILL IN SAME SUBCOLONY)",0.000000,0.000000,"WGS84","CROZ","CROZ"
0,50761,"Y","M","P/PBN",0,0,0,"8"," ","","",0,0,"F","",3,11/02/2017,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
